ulasan,rating
pln terbaik,5
pelayanan luar biasa,5
pln jos,5
sip fitur baik,5
terima kasih listrik saya udah murub posko lohbener ulp indrqmayu kota,5
pln mobile makin jos,5
aplikasinya lancar bagus,5
Dengan pln mobael gangguaan.jadi mudah,5
👍 bagus semogq tidak sering error,5
"mantep,, isi token di prj dapat spin berhadiah🥰🥰🥰",5
mantapsss,5
baikk bangett seruu,5
semoga kedepannya jaringan internetnya lebih keren lagi,5
Mantap 👍👍👍,5
aplikasi nya mudah,5
bagus baik cepat,5
mantap apknya mempermudah,5
ok Aplikasinya,5
Ini sangat oke,5
apk berjalan lancar,5
beli token lebih mudah,5
"dengan ada nya aplikasi PLN mobil,kita bisa beli token dan laporan,listrik padam.",5
"teknisi cepat dan tanggap dr PLN Bantar gebang ,",5
aplikasi yang sangat penting untuk aktivitas,5
"Dengan aplikasi pln mobile sangat responsif dan mudah dalam keluhan tentang listrik,",5
sangat memuaskan dan membantu untuk transaksi topup token listrik,5
aplikasinya mudah digunakan,5
dengan menggunakan pln mobile kta bsa membayar tagihan listrik dan transaksi lainny trima kasih pln mobile.. 🫰,5
beli listrik JD mudah,5
sangat mudah digunakan,5
isi token jdo lebih gampang,5
pln mobile mempermudah kita dalam menyesaikan semua permasalahan kelistrikan.,5
aplikasi yg mempermudah saya untuk melaporkan keluhan terkait problem meteran listrik.. serta petugas cepat tanggap dalam melakukan perbaikan..,5
pln mobile aplikasi yg sangat keren..,5
"bagusss bangettt, sangat membantuuu 🫰🏻🫰🏻",5
Pln mobile sangat membantu kami pelanggan melaporkan gangguan listrik kami tks,5
Kami sangat terbantu dgn adanya PLN Mobile karena kami sangat mudah menggunakan aplikasi ini disaat kami padam,5
fitur dan biaya admin lebih murah,5
sangat menyenangkan,5
fiturnya bagus,5
bagus banget wel,5
Layanannya keren & aplikasinya membantu,5
terbaik👍💯,5
Dengan adanya pln mobile makin muda pembelian token pulsa Dan Tagihan,5
PLN mobile mantappp,5
Dengan adanya PLN Mobile ini kami sangat terbantu dgn pembelian pulsa listrik & melapor kalau listirk padam. Terimakasih PLN Mobile,5
sangat bagus dan mudah di gunakan,5
Aplikasi yg sangat membantu,5
sukses pln mobile,5
bintang 5,5
"aplikasi ini sanfat membantu utuk transaksi pembayaran listrik,terimakasih PLN mobile",5
anjayyy keren,5
aplikasi sangat membantu untuk lapor gangguan listrik,5
sangat praktis,5
"aplikasi sangan membantu kami dalam pelaporan ketika ada gangguan di rumah, terima aksih PLN",5
apliksh ini sangat membatu melapor ganguan listrik di rumah,5
bagus mantap pln menyala bosku,5
"tanggapannya cepat saat pengaduan mati listrik, goodd job pln",5
mntaaaap,5
memudahkan bayar token dg aplikasi ini,5
sangat mudah untuk isi token di aplikasi ini,5
lebih mudah bayar listrik lewat aplikasi nya,5
aplikasinya sangat mempermudah .. dancepat pelayananya☺,5
Alhamdilllah td listrik padam.. PLN gercep lgsg datang& di betulkan.. skrg sudah kembali nyala lagi. Terima kasih..🙏🙏🙏,5
fiturnya sangatlah mudah dan membantu dalam layanan ketenaga listrikan,5
Sangat mudah digunakan pembelian pulsa token,5
dengan app PLN mobile saya bisa bayar tagihan listrik di rmh,5
dengan app PLN mobile memudahkan pelanggan untuk bertransaksi di rumah aja,5
PLN mobile sangat bermanfaat bagi kalangan masyarakat dalam bertransaksi dan pengaduan pelanggan PLN👍,5
aplikasi yg sangat bagus,5
mudah digunakan dan sangat membantu,5
Aplikasi mudah di gunakan dan sangat membantu masalah kelistrikan.sukses selalu PLN,5
PLN mobile mantab maju terus dalam pelayanan masyarakat,5
baik respon cepat,5
petugas satset gercep,5
Dengan adanya aplikasi pln mobile pembelian token jadi mudah dan praktis,5
aplikasi nya sangat membantu,5
pln mobil mantap,5
good app,5
"Aplikasi sangat bagus dan bisa di andalkan, untuk masalah kelistrikan😇🙏",5
"pln mobile aplikasi yang sangat membantu dalam urusan kelistrikan,jaya selalu pln",5
PLN mobile fitur-fiturnya mantap,5
"terimakasih banyak untuk pihak PLN,,, aplikasi ini sangat membantu,dan pelayanan pun sangat baik dan memuaskan",5
"cepat tanggap dan sangat memuaskan, persoalan selesai dalam waktu segera",5
mantap...,5
pembelian token mudah,5
oke bgt,5
Alhamdulillah penanganan nya sangat cepat dan handal jga ramah,5
pln mobile saya kok gak bisa di buka ya ??????,5
pln baik,5
"Aplikasi yg sangat recommended, untuk masalah pembayaran dan pengeluhan kelistrikan jadi lebih mudah, dan cepat🤗",5
listrik di rumah padam tgal lapor PLN mobile aja satset pokok nya .,5
beli token di aplikasi gampang dan cepat,5
sangat bagus aplikasi yang memudahkan masyarakat,5
apk pln Mobile sangat memudahkan dalam pelaporan gangguan listrik.,5
pln mobil sangat membantu,5
bagus banyak mini gamenya,5
Aplikasi sangat bermanfaat dan memudahkan pengguna nya. lancar dan sukses terus aplikasinya.,5
aplikasi yg sangat bermanfaan sangat membatu,5
"aplikasinya mudah digunakan, simple dan ga ribet, bisa bayar pakai banyak metode, harga juga murah, aplikasinya lancar",5
semakin berpihak ke masyarakat.,5
pln semakin menyala 🔥🔥🔥🔥🔥🔥,5
Piturnya mudah pake PLN mobile,5
bagus aplikasinya dan membantu pelanggan dengan mudah,5
memuaskan dan membantu memakai aplikasi pln mobile,5
semua makin mudahhhhhh,5
semoga semakin sukses.,5
tanggapan dari tim terkait cepat tidak memakan waktu lama langsung dieksukusi,5
"Aplikasi memberikan kemudahan dari cek tagihan, beli token hingga pelaporan pengaduan gangguan. praktis dan cepat",5
sangat fastrespon sekali. kendala : listrik rumah sy muncul tulisan periksa dan indikator temper kuning menyala. akhir sudah kembali OK,5
trima masih PLN udah buatkan kita aplikasi PLN mobile karna sangat membantu segala urusan listrik,5
cepat dan hemat,5
petugas sopan sopan,5
aplikasi ini sangat mudah untuk membantu kami untuk mengakses pembayaran tagihan listrik dan pembelian token,5
memudahkan pembelian token,5
Aplikasi sangat bermanfaat dan Sangat Membantu 🙏🙏🙏 PLN terbaikkkk mantapppssss pake Banget juaraaaa chakeppppp,5
bagus dan cepat menanggapi laporan,5
semakin kedepan.,5
dengan aplikasi PLN MOBILE pelanggan dpt mengetahui tahap permohonan bru tanpa hrs ke kantor,5
puass banget,5
aplikasi PLN mobil memang mantap semua masalah yg menyangkut dengan PLN bisa di konsultasi di satu aplikasi ini,5
"Sempurna, pelayanan tim sangat baik, tim ramah.",5
Terima kasih PLN mobil sangat membantu dlm pembelian token👍😊,5
"Dulu saya harus cek tagihan ke loket atau tunggu petugas datang, sekarang cukup buka aplikasi. Hemat waktu dan tenaga.",5
sanagat rekomen👍,5
siap,5
PLN selalu hati,5
"PLN mobile mantap,terima kasih",5
pelayanan cepat dan memuaskan,5
Terbaik.,5
pembayaran tagihan gampang,5
"So far so good, terus berinovasi 👍",5
suwun,5
"Sangat memudahkan mengisi pulsa lampi, pengisian cepat. kalo kendala pun fast respon cs nyq",5
apk sangat bagus dan membantu pelanggan,5
aplikasi terbaik,5
pelayanan mudah,5
untuk pelayanan listrik di pln mobile lebih cepat,5
improve bayar pakai qris,5
okee jaya,5
terima kasih banyak PLN mobile mantap,5
pelayanan cepat sangat membantu masyarakat,5
mantap pelayanan cepat respon okeh,5
Mudah dan Twrpe,5
fitur nya keren sekali sangat membantu,5
aplikasi nya begitu membantu dan memberikan kemudahan dalam pengaduan keluhan dan memberikan informasi,5
aplikasi memudahkan untuk membuat laporan dan punya banyak fitur,5
semoga tambah murah tarif nya,5
terima kasih sudah dibantu respon cepat👍,5
performanya semakin baik.. top,5
"pembelian token gampang, dapat hadiah di booth prj",5
dengan menggunakan PLN mobile memudahkan pelanggan untuk menginformasi ketika ada gangguan lustrik,5
pelayanan nya mantap,5
fast respon dan ga ribet 👍👍👍,5
"Pelayanannya cepat, gak nunggu 1x24 jam. semoga selalu konsisten yah",5
aplikasinya bagus dan mudah diakses sehingga membantu masyarakat.,5
pelayanan cepat dan rapih,5
Mantap PLN Qu Terus Bekarya Menerangi Nusantara PLN HEBAT..⭐⭐⭐⭐⭐.,5
bagus dan cepat penanganya dalam pengaduan,5
praktis banget buat urusan kelistrikan di rumah,5
Aplikasi nya mudah di gunakan oleh siapa saja,5
aplikasi ini sangat bagus sekali,5
tanggap cepat.memuaskan,5
terimakasih atas pelayanan nya,5
transaksi mudah di pln mobile👍,5
Pln Mobile Terbaik,5
"Mantap PLN, pastinya notifikasi tagihan listrik di awal bulan & notifikasi padam akurat.",5
terimakasih sudah membantu,5
Sangat membantu 🔥🔥🔥,5
pelayanan super fast sekarang. bravo pln,5
"LAYANAN PLN SEMAKIN TERBAIK, DAN TERCEPAT,CUKUP DGN MENDOWNLOAD APLIKASI PLN MOBILE,SEMUA MASALAH LISTRIK,DGN MUDAH DAPAT TERATASI 🙏🙏🙏",5
Trimakasih sangat membantu cepat d tangani apa bila ada gangguan ...,5
Terima kasih urc beni pelayanan nya.,5
terimakasih pln aplikasi yang sangat membantu dan mempermudah keluhan kelistrikan terutama pengaduan gangguan dan permasalahan lainnya i love pln,5
"aplikasi PLN mobil sangat membantu dan mempermudah pelangan dapat berhubungan dengan PLN apa bila ada ganguan,pasang baru tambah daya bayar token semua bisa di aplikasi PLN mobil semua terasa mudah dan ngapang sekali.Dengan menunya cukup lengkap dan memudahkan pelangan apa lagi kalau ada program diskon tiap bulan pasti menyenangkan lagi.mantap lah pokoknya .sukses terus PT. PLN indonesia dan juga sukses terus untuk PT.PLN Batam dan anak perusahaannya PT.PEB",5
Terimakasih untuk layanannya,5
poin pln mobile kenapa ga bisa ditukarkan??,5
"mantap dengan adanya pln mobil , lebih mudah lapor nya",5
pPelayanan Cepat dan Tepat sehingga kami Aman,5
perbanyak terus lokasi SPKLUnya,5
aplikasi PLN mobile merupaka aplikasi yg ter percaya dalam mengontrol pemakaian listrik,5
jadi lebih mudah melakukan pembelian token dan pembayaran rekening listrik melalui aplikasi PLN mobile 👍👍 dan dan banyak promo menarik looooooh🤍💜🤍 cakep bgt deh pokoknya..,5
pelayanan baik dan ramah,5
lapor listrik padam dan keluhan lebih gampang lewat aplikasi,5
"aku nilai ulang yaaa, sekarang Aplikasi PLN mobile lebih keren dan thanks banget history pembelian token nya sudah bisa diakses kembali...so thankyou pake bangeet PLN sudah mengabulkan keinginan ku yang pasti sekarang seneng banget beli token listrik ga perlu ribet bisa 24 jam dan yang bikin happy biaya admin nya murah 😄🥰",5
"simple, cepat, terjangkau.",5
aplikasi sangat bagus sekali,5
Pelayanan yang sangat baik,5
aplikasinya sangat bagus bisa langsung baca mandiri meteran dan langsung ditau tagihan listrik nya,5
pelayanan PLN ULP PAYAKUMBUH sangat Bagus & sangat memuaskan,5
"Sering bayar listrik dan transaksi pake aplikasi PLN Mobile, sangat membantu 👍👌",5
PLN mobile mantap😇⚡⚡,5
"Aplikasi PLN Mobile mantap banget deh, bisa laporan gangguan, pasang baru listrik, penanganan juga cepat, makasi banyak PLN.",5
terimakasih pln mobile aplikasimu sangat memudakan penbayar lisrik kami dan mepermudah mengisih token lisrik,5
pelayanan ramah dan respon cepat,5
pelayanan cepat dan tanggap,5
"terimaksih pln,pelayanan cepat dan pas respon,pln terbaik",5
kmren lapor gangguan listrik lewat PLN Mobile penanganannya cepet bgt 🤩👌,5
apk sangat memudahkan dalam pelaporan ganguan listrik,5
Sangat memudahkan pelanggan,5
pakek PLN mobile itu mudah banyak fitur dan sangat membantu,5
pln mantap pelayanan baik,5
sangat bagus ramah petugasnya saat memperbaiki jaringan listrik di rumah saya,5
terimakasih pak pln,5
pelayan sangat memuaskan kan . petugas sangaat ramah*,5
"alhamdulilah, sekarang udah bisa buat komplain, semalam kwh meterku eror, ni udah beres...makasih pln...recomended",5
petugas siap siaga,5
aplikasi sangat2 membantu,5
makin kerenn 👍,5
pelayanan bagus cepat dan ramah,5
makin lengkap fitur di aplikasi PLN mobile .. keren,5
pelayanan yang sangat baik dan sangat cepat,5
Aplikasi ini mempermudah untuk mengurus kemasalahan listrik,5
"PLN mobile memberikan kemudahan untuk pelayanan, pengaduan serta laporan terkait gangguan jaringan ataupun kwh yg mengalami trouble, PLN mobile mantap....",5
apl yang sangat bagus dan sangat membantu,5
makasih aplikasi ini sangat terbaik,5
pln mobile sangat memudahkan,5
lebih baik ⭐⭐⭐⭐⭐❤,5
Terimakasih atas pelayanan,5
Proses Cepat dan Mudah dalam mendapatkan info kelistrikan,5
"mudah, murah",5
"Aplikasi yg sangat bermanfaat dan efektif. Pasang baru maupun tambah daya tinggal urus lewat hp, beres. Dan masih banyak lagi fiturnya..",5
mempermudah akses pelayanan PLN.,5
naik sangat membantu sekali,5
keren cepat tanggap,5
"trimakasih, cara bertransaksi mudah",5
"Pln mobile sangat membantu dalam proses pembacaan meter secara mandiri tanpa menunggu petugas lagi dan memudahkan juga dalam pelayanan pln lainnya seperti tambah daya, pasang baru, atau pelayanan gangguan sekalipun sudah tersedia di apk pln mobile... mantap",5
"aplikasi sangat membantu, dan respon lapangan juga sangat cepat... good job PLN.. 👍",5
pln bagus,5
"bagus sangat membantu,mempermudah saldo token listrik pembayaran bisa via m-banking dan aplikasi pembayaran lainnya.",5
semakin lebih baik dan nyaman,5
👍👍👍👍👍,5
sangat membantu dalam transaksi listrik secara online,5
sangat mudah dan praktis,5
Cepat tanggap mengatasi permasalahan,5
"aplikasi sangat membantu penggaduan ,sangat puas",5
Lebih ditertibkan saja parkirnya. Malah banyak bukan ev yg parkir dtmpt ev. Overall mantap... 👍👍👍,5
"Pengaduan lewat PLN Mobile cepat ditangani, petugas langsung datang ke lokasi",5
"aplikasi yang sangat memudahkan pelanggan baik untuk pengaduan maupun transaksi,PLN Mobile kerennn",5
"Aplikasinya sangat membantu! Semua layanan PLN sekarang jadi lebih mudah diakses dari rumah, mulai dari cek tagihan, beli token, hingga lapor gangguan. Tampilan juga user-friendly dan responsnya cepat. Semoga terus dikembangkan!""",5
pulsa sudah masuk,5
Aplikasi PLN mobile paling recomended & sangat membatu masyarakat 👍🏻,5
gk perlu khawatir lg saat kehabisan token di tengah malam hari,5
"Terima kasih PLN, lewat aplikasi ini saya bisa memantau pemakaian listrik harian dengan mudah. Proses pengaduan gangguan juga jelas dan transparan. Cocok banget untuk gaya hidup digital sekarang.",5
Aplikasi yang memudahkan pelanggan laporan gangguan kelistrikan,5
Terima kasih petugas PLN. petugas cepat dan tanggap,5
Aplikasi PLN mobile memudahkan orang2 karena bisa membeli token dan bayar tagihan listrik dari mana saja. Baro PLN,5
"aplikasi yg sangat bagus 👍 PLN mobile memudahkan orang2 karena bisa beli token dan bayar tagihan listrik dari mana saja, kerennn",5
petugas udah di tangani,5
"aplikasinya sangat membantu, jika lampu padam penanganannya cepat.",5
Petugas rama tampan,5
Pln mobile top markotoppp sangat membantu sekalee..,5
baik dan cepat,5
Terima kasih aplikasinya sangat bermanfaat dan sangat membantu,5
This PLN application is very good and easy in all circumstances for me to report the electricity situation in my house.,5
ok bagus,5
pelayanan nya sat set... TOP 👍,5
Mantabbbb...,5
aplikasi yang sangat membantu,5
aplikasi PLN MOBILE ini sangat membantu pelanggan melakukan aktivasi kpn sja dan dmna saja,5
"Aplikasi ini sangat membantu saya dalam pembelian token dan pembayaran tagihan listrik,semuanya jadi lebih praktis. Mantap!",5
Aplikasinya bagus sangat bermanfaat dan lengkap.,5
pelayanan informasi tersampaikan dengan baik,5
"aplikasi sangat bagus, digunakan untuk pembelian",5
aplikasinya sangat membantu pelanggan.,5
mantap aplikasinya makasih,5
pelayannya sungguh cepat Trimaksih,5
pelayanan ramah dan penanganan petugas cepat,5
lewat aplikasi mobile PLN biaya lebih murah dan lebih mempermudah pelayanan....,5
"aplikasi yg sangat membantu, fiturnya lengkap dan sangat mudah dipakai oleh masyarakat, admin baik saat beli token sangat murah diaplikasi ini",5
"Aplikasi PLN mobile sangat bagus karena memudahkan penggunanya untuk membeli token listrik dan membayar tagihan listrik dimanapun berada, keren",5
"sekarang terbantu tengan aplikasi ini.. sudah 5 kali melakukan pengaduan respon petugas di tempat saya, khususnya daerah kalianda lam-sel. cepat tanggap.",5
cepat tanggap kerjaan ya saya suka,5
pelayanan nya sangat bagus,5
"Dengan adanya aplikasi ini sangat membantu sekali ketika kami membutuh cepat penangan untuk perbaikan, sangat recomeded..",5
sangat selalu puas.. mantapz,5
cepat responnya laporan n lngsung d tangganin,5
"dengan pln mobile,sangat membantu segala urusan listrik di rumah",5
pln mobil sangat sekali membantu kami dalam berurusan dengan pln,5
"1.sayaa senang dengan aadabya aplikasi ini karenaaa sangat berguna sekali 2. aplikasi ini sangat membantu dan bermanfaat,sangat recommended sekali biar ngurusinnn maslah ke listrikan ga pake ribett.kalau adaa kendala pengaduan lewat aplikasi sangat fast response. 3.Dengan melalui PLN mobile ,kami sekarang udah bertransaksi pembelian token prabayar jadi lebi mudah. 4.Aplikasi PLN Mobile merupakan inovasi yang memberikan kemudahan bagi pelanggan dalam mengakses berbagai layanan PLN.",5
"mantap aplikasi PLN Mobil, sangat membantu 👌👌👌",5
memudahkan layanan pengaduan bagi pelanggan,5
"aplikasi nyo memang bereh, jet ta andalkan,... (Thebes)",5
"aplikasi ini sangat membantu saya,baik dalam pembelian token dan lain sebagainya",5
menyala plnku,5
"sejak saya pakai apk ini,saya merasa terbantu untuk urusan pln.",5
pengerjaannya cepat,5
"aplikasi ok keren banget, dan mudah digunakan",5
pelayanannya bagus,5
Respon cepat tanggap dan mantap trimakasih untuk petugan pln mantap semangat terus mantap trimakasih,5
Mantap penjaga stand .ok,5
mudah dan praktis dengan menggunakan PLN Mobile #semua semakin mudah,5
aplikasi pln mobile sangat keren dan fast respon mantaapp,5
pelayanan cepat dan jelas .udh 4 kali ketika listrik dirumah saya bermasalah langsung ditanggapi dgn cepat..saya merasa puas karena pelayanan nya ...terimakasih,5
